"gene","Genotype.statistic","Diet.statistic","Genotype:Diet.statistic","Genotype.p.value","Diet.p.value","Genotype:Diet.p.value","Genotype.p.adj","Diet.p.adj","Genotype:Diet.p.adj"
"Hnrnpc",30.8868198706864,86.2639145562844,13.7458417684707,2.74960323039207e-08,1.63763505618361e-20,0.000209517006072933,1.69271148945127e-07,9.83971421539339e-20,0.00103543067405963
"Ss18",10.8708954362795,92.0826359082243,13.7456212179285,0.000977576248395942,8.69310672581503e-22,0.000209541601053782,0.00306767082998665,5.46534176037433e-21,0.00103543067405963
"Coro1b",6.31848826283919,2.07240621785442,13.728101116825,0.0119517645960194,0.149991191278678,0.000211504701005117,0.0293732254762809,0.216168462939884,0.0010448139660881
"Csde1",1.20982854885287,3.83752592781147,13.7129179224689,0.271371551037494,0.0501231555186114,0.000213220936859989,0.401957842955436,0.0824012324387877,0.00105297244820086
"Sik2",2.49357181712767,71.2091631938451,13.7058628931102,0.114318567298434,3.30051980343056e-17,0.000214023171837415,0.204907314163265,1.72741353184692e-16,0.00105641175525039
"Nbas",0.33815085990979,0.0773823493693977,13.7056521601921,0.560901238482123,0.780877807669303,0.000214047181226011,0.681073439669788,0.829440620949702,0.00105641175525039
"Slc25a33",87.5395641809472,153.792489222234,13.6974128206,8.60195954865623e-21,2.90880182496842e-35,0.000214988042607969,1.44942127922854e-19,2.7289087783868e-34,0.00106073366763562
"Kalrn",6.75048015305161,5.86828572967315,13.6953220810191,0.00937508540893231,0.0154197035269894,0.00021522744914261,0.0236439828325366,0.0280714141940282,0.00106159308778614
"Krt8",231.385637180023,870.890233730397,13.6921815444914,3.92576249769931e-52,1.01223824194858e-189,0.000215587570799801,2.35792015406095e-50,6.10229698673965e-188,0.00106304722505555
"Degs1",84.3697088366577,249.925077375944,13.6901148053792,4.26109043117103e-20,3.728528279402e-56,0.000215824892546079,6.9081443175469e-19,5.3802530854456e-55,0.0010638951471752
"Tmem9b",0.169118986932616,86.3303743447505,13.6867029625939,0.680897802524281,1.58360910137831e-20,0.000216217247419109,0.778025519949998,9.52917018230492e-20,0.00106523808958918
"Mmp14",8.24409959004199,4.99992671210556,13.6866076842952,0.00409024212935395,0.0253529312062445,0.00021622821453601,0.0112784806267143,0.0443683110680618,0.00106523808958918
"Trim40",111.131940893841,378.336848243167,13.6850615272512,5.90694377657247e-26,6.00066558820955e-84,0.000216406265072509,1.32252164857318e-24,1.37567371520122e-82,0.00106579267067632
"Cmip",42.0899087351559,0.131311194622155,13.6689878121889,8.80106576318969e-11,0.717077984823186,0.000218266036942777,7.03609761431428e-10,0.776830506420433,0.00107462682495995
"Anks4b",12.077381739161,4.05120793147883,13.6626657796603,0.000510819021377564,0.0441452778597384,0.000219001918294697,0.00169374642716696,0.0735468462357177,0.00107792386576437
"Golgb1",22.7407700131268,84.4519108564985,13.6508548630724,1.85931171868089e-06,4.08785542463654e-20,0.000220383407686509,9.10743811163675e-06,2.40556842902418e-19,0.00108439562482264
"Upk1b",10.9015839339109,10.0478339864158,13.6481347760598,0.000961516093546572,0.00152622145842587,0.00022070281060528,0.00302193424496188,0.00321958355090692,0.00108563905960174
"Igsf9",61.0422406816033,30.5022503508991,13.6415633257699,5.69836433894863e-15,3.35189555281005e-08,0.00022147638123475,6.51350255232212e-14,1.0793037371531e-07,0.00108911512306889
"Ociad1",0.39255423227538,131.533406892713,13.6353330722667,0.53096279050681,2.07202268794703e-30,0.000222212310194493,0.65547829663097,1.69223849933336e-29,0.00109240403897184
"Slc35b3",38.1452704728399,103.988648611082,13.632832370288,6.6189690748433e-10,2.15380859217409e-24,0.000222508390256296,4.85739222863951e-09,1.47859731989953e-23,0.00109352930803192
"B4gat1",25.1344407344723,0.291780620442489,13.6303089531386,5.36577539629102e-07,0.589084205497324,0.000222807562730432,2.82924282881208e-06,0.666008447098697,0.00109466909102422
"Prkd2",4.69048451788082,63.2789687787594,13.6295034269813,0.0303349612518976,1.83274819711419e-15,0.000222903150000294,0.0666975772385706,8.90496788191869e-15,0.00109480825967254
"Gjb3",207.372085901891,16.4818055156304,13.61722699159,6.43196604447013e-47,4.91963491138096e-05,0.000224365050117814,3.26146764192649e-45,0.000122497930935518,0.00110150158333048
"Shmt2",38.4270845406036,7.98818327623763,13.6169239700408,5.72955328076363e-10,0.00471029292547725,0.000224401256393922,4.23331542219653e-09,0.00927191171217719,0.00110150158333048
"Rab22a",5.94852799654519,2.34759359532929,13.6138900565081,0.0147331492890062,0.12548310621096,0.000224764085742113,0.0353391498640073,0.185226128574934,0.00110294996190063
"Ets2",0.824209577212304,64.0153036899234,13.6089819501842,0.363956772670415,1.26178152990886e-15,0.000225352304216796,0.496698615641515,6.16757296165961e-15,0.00110550315121664
"Arhgef16",5.71480702055376,124.44767491722,13.5989238885167,0.0168262124796655,7.29113580839651e-29,0.000226562577143371,0.0397504006576945,5.72769389735859e-28,0.00111110547398694
"Pofut2",8.54624867534522,7.52992717440602,13.5874283000447,0.00346395349527904,0.00607047135304552,0.000227953849105522,0.00970610622183799,0.0117854320388266,0.00111759180779837
"Vwa7",10.2730359734282,0.839383507383863,13.5602172149229,0.00135076046111821,0.35957771255748,0.000231281522561112,0.00411343835839498,0.448390900735317,0.00113356499329335
"Sdhaf1",33.8950366060384,13.5648453293219,13.5496187111307,5.85332069655386e-09,0.000230712109882896,0.00023259083349605,3.88399922453352e-08,0.000538548833007872,0.00113963907188898
"Nploc4",1.89467452552083,10.482441546138,13.5428235504838,0.168681990349641,0.00120595518011452,0.000233434216773629,0.278914745725428,0.00257941293912274,0.00114342724839734
"Atic",19.9693837821261,2.40598117489782,13.5415460766524,7.88703263486983e-06,0.12087885613517,0.00023359311461431,3.53267006598173e-05,0.179242519933694,0.00114386134975245
"Dgat2",60.8116764627948,16.3281889167151,13.5376573405261,6.40544588811833e-15,5.33478861067932e-05,0.000234077484039265,7.28591493507352e-14,0.000132450204722433,0.00114566698105544
"Kif20b",10.9776946274286,26.1992149414486,13.5374557427089,0.000922826825080582,3.09123538586586e-07,0.000234102622042783,0.00291440671940951,9.33334045181573e-07,0.00114566698105544
"Pip4k2c",0.0937131150709711,122.639167770255,13.5298044383234,0.759510045173771,1.80979259300475e-28,0.000235058706223994,0.837854625909418,1.40342992074027e-27,0.00115000016868288
"Tert",2.53363260407668,40.4682479995092,13.5286388201028,0.111449923538389,2.01617458251028e-10,0.000235204703402384,0.200649309305868,7.53035192279022e-10,0.00115036867706749
"Crls1",0.199515899612378,0.89394906160865,13.5258707795938,0.655113880570845,0.344414108863106,0.000235551775068827,0.757276006226556,0.432597303029923,0.00115172010898026
"Eif3d",45.7323753366377,15.2532663159297,13.5233985724357,1.37099309077397e-11,9.41415799500543e-05,0.000235862189883649,1.19271269580587e-10,0.000228366989097919,0.00115289155097182
"Ndufaf2",16.2992485710655,289.248463933438,13.5209157747018,5.4168585407404e-05,1.11827896404849e-64,0.000236174349376513,0.00021353888706135,1.89409226824321e-63,0.00115407081501096
"Pias2",4.52238755256962,11.5591536358603,13.5201682457372,0.0334591596789614,0.000674709283960821,0.000236268416914622,0.0725572531434126,0.00149296397702967,0.00115418398022788
"Septin9",36.6156309011063,0.361180941879568,13.5195955008766,1.44926949954071e-09,0.547853915613609,0.000236340515520136,1.02297309817971e-08,0.627577104181679,0.00115418979031541
"Stk39",63.5429977085057,0.0271705436755634,13.5156359645631,1.60312798357186e-15,0.869074623340132,0.000236839559055867,1.91914819939814e-14,0.901129293165202,0.00115627999482674
"Ibtk",0.0277349575974094,26.6685547566608,13.5147357735396,0.86773415352136,2.4247469384464e-07,0.000236953163479438,0.912822905504244,7.37023453166984e-07,0.00115648774871209
"Haus7",4.31993943330329,0.262388484133275,13.5079593485296,0.0376735188751613,0.60848629986202,0.000237810115248619,0.080410682760425,0.683292963287624,0.0011603223159178
"Pck1",247.466434376624,1602.09175956581,13.5068066979218,1.27295898146045e-55,0,0.000237956190816452,8.35481989565795e-54,0,0.00116068711954432
"Pnpla1",0.708446065024468,1.81809763416865,13.5029599903147,0.399964322676959,0.177546197516053,0.000238444339355686,0.533274842743518,0.24904511004557,0.00116271974586354
"Prnp",777.056103667172,3314.07052860648,13.4946601714604,1.15956705062546e-169,0,0.000239501029953556,3.85189242510828e-167,0,0.00116752269079186
"Vsir",2.60744705911257,1.84434506037647,13.4830223721724,0.106369385038603,0.174448863252207,0.000240990648273925,0.193233758959077,0.245263845220839,0.00117443256944751
"Chuk",209.97917254379,32.8497806924374,13.4745451772562,1.74572829199132e-47,1.001521441652e-08,0.000242081589464596,8.99215804074137e-46,3.34052551347737e-08,0.00117939599871752
"Cit",9.02379989677041,57.1399830941106,13.4617128625185,0.00266623084085235,4.1300933246253e-14,0.000243742473980671,0.00763247263393488,1.89154555556911e-13,0.00118713233063536
"Bicral",60.6519735711972,75.4604633777258,13.4496599637702,6.94604880344248e-15,3.84211583607378e-18,0.000245312937046528,7.86783830018324e-14,2.09789062273643e-17,0.00119442377394745
"Sema4a",30.5145576946525,38.2558237604809,13.4435837002113,3.3307120521231e-08,6.25466821882205e-10,0.000246108521754317,2.03429643798903e-07,2.25686620699992e-09,0.00119793911740281
"Ly6l",25.5679282855415,125.43260778093,13.439397609561,4.28634904403923e-07,4.44415694049629e-29,0.000246658132434009,2.29502971677061e-06,3.50302869348465e-28,0.00120025543247485
"Adal",2.97208432181503,5.98493225442974,13.4317545814045,0.0847190293106654,0.0144321299314949,0.000247664813221737,0.160326896882886,0.0263767997860928,0.00120479383287813
"Syt2",16.6136011695492,5.01851642629622,13.4303724355954,4.58943212288657e-05,0.0250821659356859,0.00024784730044943,0.000183228321472222,0.0439384334828442,0.00120532133534968
"Cox8b",23.8976519274429,251.411085329969,13.4063316714616,1.0192042281971e-06,1.77519889693123e-56,0.000251043214385711,5.17939032855577e-06,2.58220844015636e-55,0.00122013448807292
"Nedd4l",33.3692866811967,59.0488421104939,13.4066404255934,7.66837546453538e-09,1.56694278257873e-14,0.000251001907290044,5.02286307590512e-08,7.30596610485077e-14,0.00122013448807292
"Rabggta",35.636431666287,0.700956395931093,13.399762605064,2.39449850572384e-09,0.402466652023146,0.000251923691408981,1.65009535045161e-08,0.487530676116749,0.00122404833583999
"Spire2",56.6322369883175,19.280480693245,13.3944112469278,5.34514124571119e-14,1.13093168922545e-05,0.000252643254391008,5.71259777126992e-13,2.98059830076468e-05,0.001227178230893
"Dnttip2",0.730651642351053,26.1479246475993,13.3852150632313,0.392676278590261,3.17439736315521e-07,0.000253884648651333,0.525537887404512,9.57200183032185e-07,0.00123284022258286
"Arhgef40",9.2627686990851,47.5217259250702,13.3839101426144,0.00233984639125684,5.50623561476389e-12,0.000254061297482796,0.00678405409876871,2.25926385433607e-11,0.00123333007429987
"Psmd5",11.791199052283,18.4026153579274,13.3799413351536,0.000595612164396438,1.79158799687043e-05,0.000254599321924988,0.00194713380194433,4.64250634065179e-05,0.00123557339385004
"Cdk5",0.00174814323406912,5.32919082408995,13.3713411872754,0.966649695600173,0.0209753124340645,0.000255769129720144,0.977998219814278,0.0373498698708312,0.00124088051399546
"Reep6",1.34348986447421,252.839760219731,13.366620926033,0.246425178831647,8.69776109814276e-57,0.000256413489437654,0.373643468639284,1.27543655310333e-55,0.00124363598557112
"Dapk3",11.613776951852,28.8845199199615,13.3650704582233,0.00065518358033159,7.71788307150491e-08,0.000256625499557066,0.0021260811676749,2.42517341225648e-07,0.0012442934930862
"Galnt7",95.9350888759791,138.179985268818,13.3450177561811,1.24607648127985e-22,7.35524713259465e-32,0.000259383468298217,2.32596179882938e-21,6.25176801969938e-31,0.00125729145726328
"Wdfy2",6.63051687270604,150.362946857441,13.3408226942758,0.010027558987337,1.62523599948885e-34,0.000259964208644162,0.0251221452419401,1.49457437082938e-33,0.00125973129624919
"Ndufs8",5.744756351352,32.5254707261395,13.3357562010753,0.0165417182864609,1.18324178441826e-08,0.000260667332465667,0.0391749670520477,3.92973403896673e-08,0.00126276255075704
"Wipi2",31.5134015080589,77.2924301032337,13.3241704229952,1.99150758523936e-08,1.52166284929247e-18,0.000262282409548052,1.24772012952044e-07,8.45327856584762e-18,0.00127020850348517
"Znrf2",7.44644807596158,233.600522963546,13.3051223437332,0.0063584708576462,1.29785358305508e-52,0.000264959698748396,0.0167416418877236,1.76336917958159e-51,0.00128279268784285
"Ipmk",3.83196958123631,27.0798518334348,13.2968100387801,0.050289550367543,1.96016755874198e-07,0.000266136646269376,0.103249623023776,5.99054587939228e-07,0.00128810769887798
"Cdipt",0.114452250283849,56.3172904289263,13.289482230943,0.73513262172231,6.27248031316484e-14,0.000267178567767449,0.819909119074553,2.84631062328921e-13,0.00129276621508643
"Hoxa3",21.5139552850089,0.320032078248644,13.2863354657457,3.52180645825535e-06,0.571590990432587,0.000267627258993395,1.66495625097364e-05,0.649660652540308,0.00129455242039688
"Ccr10",1.07563715126028,5.44791271628019,13.2854174328355,0.299680791004596,0.0195957911120278,0.000267758302611248,0.431825799856746,0.0350969071226316,0.00129480151265695
"Ptges2",3.89395528582796e-05,48.3419380553166,13.2808131409737,0.995021133522228,3.62537497488903e-12,0.000268416513613511,0.996815262678229,1.5026796146236e-11,0.00129682861148327
"Htt",9.05938911529411,60.5112389580109,13.2812124490143,0.00261483872741039,7.46016010923312e-15,0.000268359365612434,0.00750647794815855,3.51662398198632e-14,0.00129682861148327
"Cluap1",5.14929885999585,0.0921904379433158,13.2816961306863,0.0232601429740222,0.761412025665386,0.000268290158686822,0.0526938548626527,0.812812607838606,0.00129682861148327
"Osbpl7",1.76983657983171,83.9593340594185,13.2773692279935,0.18340857338119,5.24216834205888e-20,0.000268909907549545,0.298027488162686,3.06820475022267e-19,0.00129844157970452
"Ighg2c",697.069157324939,1258.47061402565,13.2776380437292,1.56986738666032e-152,3.77036316600156e-272,0.000268871362654282,4.4829353425737e-150,3.7194061365459e-270,0.00129844157970452
"Usp30",1.13883661557947,0.593210031273908,13.2686478271605,0.285903613951158,0.441184256662174,0.000270163476456015,0.416359767762638,0.525822372826404,0.00130410762345034
"Macf1",77.9806843525806,225.532629311446,13.2616112405704,1.07455833954954e-18,7.31824255008545e-51,0.00027117917134662,1.62250334813061e-17,9.64526590993853e-50,0.00130862240498338
"Ggnbp1",1.60917859982718,79.2545376963676,13.2558820737067,0.204613405585955,5.64464101586529e-19,0.000272008989247314,0.324738837460084,3.17916338461036e-18,0.00131223779430306
"Lcorl",30.6507968808692,138.981044879046,13.2535253465662,3.10498795140286e-08,4.91939743002884e-32,0.000272351082417435,1.90071037551652e-07,4.20993858930492e-31,0.00131320047564521
"Cpa2",13.0280771795768,11.6635947080701,13.253395820144,0.000307164929632123,0.000637873602068918,0.000272369896527507,0.00106513071146614,0.00141684888385314,0.00131320047564521
"Lcmt2",0.80746796708731,0.90746240213547,13.2484778227563,0.368874377899517,0.34079337328386,0.000273085220822222,0.501910670902893,0.429014489862089,0.00131625944309248
"Plekha8",11.4357669233621,49.2796337457385,13.2450228663322,0.00072100713078489,2.24868285324076e-12,0.000273588877572456,0.00232071051370094,9.4358883222995e-12,0.0013182134459717
"Mdp1",14.509710583904,85.7095267350739,13.2445862611176,0.00013961107762907,2.16647728240183e-20,0.000273652591628579,0.000516583203129888,1.29265948407825e-19,0.0013182134459717
"Hspb7",9.2662080817877,0.907561291164868,13.2439083882384,0.00233545734111387,0.340767066735564,0.000273751543657577,0.00677374182845873,0.429014489862089,0.00131829996334745
"Pycard",176.321892204074,67.7518838324401,13.2413462265318,3.62167838600982e-40,1.89996515622589e-16,0.000274125879376715,1.50767414550081e-38,9.62219441440225e-16,0.00131971219716498
"Ntf5",12.7073521157553,96.0472554187189,13.2399301797928,0.000364571380685612,1.17757357577288e-22,0.000274332987310445,0.00124588040382526,7.65164275163881e-22,0.00132031875649087
"Cebpg",11.0461794649038,17.6297661941494,13.2382892235476,0.000889360592210815,2.6883418399258e-05,0.000274573187334873,0.00281691425557802,6.85434525821933e-05,0.00132108417684
"Clcn4",0.656920941060929,58.813981035961,13.2327165793632,0.417653061384756,1.76533752253435e-14,0.000275390483922023,0.550487101009001,8.20513959288738e-14,0.00132462497245826
